"","pop","ZIP","pop_share"
"1313",1591,93545,0.0000516930866751078
"1314",7636,93546,0.000248100823287947
"1316",264,93549,0.00000857760834835227
"1319",51652,93550,0.00167822206973141
"1320",39175,93551,0.00127283260244962
"1321",29433,93552,0.000956305858019138
"1322",1804,93553,0.0000586136570470738
"1323",128,93554,0.00000415884041132231
"1324",25402,93556,0.000825334876003198
"1325",25402,93555,0.000825334876003198
"1326",267,93558,0.00000867508117049264
"1327",14843,93560,0.000482263033009821
"1329",27909,93561,0.000906789664371831
"1330",1292,93562,0.0000419782954017846
"1332",5026,93591,0.000163299468025828
"1334",1852,93601,0.0000601732222013197
"1335",3400,93602,0.000110469198425749
"1336",236,93603,0.00000766786200837552
"1337",748,93604,0.0000243032236536648
"1341",4252,93609,0.000138151479913613
"1342",19665,93610,0.000638934349130104
"1343",37210,93611,0.00120898790394768
"1345",26609,93612,0.000864551441444339
"1346",8884,93614,0.000288649517298339
"1348",3801,93615,0.000123498065651845
"1349",1544,93616,0.0000501660124615754
"1350",20534,93618,0.000667168976610097
"1351",22617,93619,0.000734847606116225
"1353",7300,93620,0.000237183867208226
"1354",307,93621,0.00000997471879903086
"1355",7138,93622,0.000231920334812646
"1356",58,93623,0.00000188447456138042
"1358",5114,93625,0.000166158670808612
"1359",760,93626,0.0000246931149422262
"1361",205,93628,0.00000666064284625839
"1362",12812,93630,0.000416273932420793
"1363",12859,93631,0.000417801006634325
"1367",27874,93635,0.000905652481446861
"1368",9665,93636,0.000314024941995548
"1369",28253,93637,0.00091796654797726
"1370",34713,93638,0.00112785802498618
"1372",8494,93640,0.000275978050420092
"1373",233,93641,0.00000757038918623515
"1374",2319,93643,0.0000753464915145035
"1375",6477,93644,0.000210443823001052
"1376",135,93645,0.0000043862769963165
"1377",7122,93646,0.000231400479761231
"1378",8161,93647,0.000265158567162511
"1379",11226,93648,0.000364743300449252
"1380",3085,93650,0.00010023455210101
"1381",1407,93651,0.000045714753583832
"1382",196,93652,0.00000636822437983729
"1383",1203,93653,0.0000390866016782871
"1384",23071,93654,0.000749598493200133
"1386",4914,93656,0.000159660482665921
"1388",26503,93657,0.000861107401728713
"1389",3005,93660,0.000097635276843934
"1390",22680,93662,0.000736894535381172
"1394",1689,93667,0.0000548771988650265
"1395",906,93668,0.0000294367922863907
"1396",250,93669,0.00000812273517836389
"1397",695,93673,0.0000225812037958516
"1398",2224,93675,0.0000722598521467252
"1399",7303,93701,0.000237281340030366
"1402",32708,93702,0.0010627136888557
"1403",24003,93703,0.000779880049945074
"1406",20744,93704,0.000673992074159922
"1411",27382,93705,0.00088966693861584
"1417",28204,93706,0.000916374491882301
"1425",26879,93710,0.000873323995436972
"1426",31347,93711,0.00101849351854469
"1428",35182,93729,0.00114309627618079
"1429",35182,93720,0.00114309627618079
"1432",5421,93721,0.000176133389607643
"1443",57373,93722,0.00186410274155309
"1444",7193,93723,0.000233707336551886
"1445",19217,93725,0.000624378407690476
"1447",31899,93726,0.00103642851781852
"1450",53441,93737,0.00173634836266778
"1452",53441,93727,0.00173634836266778
"1454",11294,93728,0.000366952684417767
"1455",7704,93730,0.000250310207256462
"1456",20545,93902,0.000667526376957945
"1457",20545,93901,0.000667526376957945
"1459",41593,93905,0.00135139569709476
"1460",46111,93906,0.00149818976723815
"1461",17401,93912,0.00056537485935484
"1462",17401,93907,0.00056537485935484
"1463",10015,93908,0.000325396771245258
"1464",719,93920,0.0000233609863729746
"1465",2627,93921,0.0000853537012542478
"1466",11142,93923,0.000362014061429322
"1467",11142,93922,0.000362014061429322
"1468",5121,93924,0.000166386107393606
"1469",1297,93925,0.0000421407501053519
"1470",6080,93926,0.00019754491953781
"1471",12062,93927,0.000391905726885701
"1473",11536,93930,0.000374815492070423
"1474",399,93932,0.0000129638853446688
"1475",18374,93933,0.000596988544669033
"1476",29031,93940,0.000943244499852329
"1480",13195,93950,0.000428717962714046
"1481",3964,93953,0.000128794088988138
"1483",25703,93955,0.000835114649157949
"1484",21798,93960,0.000708237525671905
"1486",21525,94002,0.000699367498857131
"1487",3745,94005,0.000121678572971891
"1489",33058,94010,0.00107408551810541
"1491",39544,94014,0.00128482175957289
"1493",53267,94015,0.00173069493898364
"1494",15094,94018,0.000490418259128898
"1495",15094,94019,0.000490418259128898
"1496",1304,94020,0.0000423681866903461
"1498",15355,94022,0.00049889839465511
"1500",17625,94024,0.000572652830074654
"1502",31702,94025,0.00103002780249797
"1503",5910,94027,0.000192021459616522
"1504",5585,94028,0.000181461903884649
"1505",18323,94030,0.000595331506692646
"1506",2324,94037,0.0000755089462180707
"1507",2551,94038,0.0000828843897600252
"1508",26758,94040,0.000869392591610644
"1509",11288,94041,0.000366757738773487
"1512",24301,94043,0.000789562350277684
"1514",31264,94044,0.00101579677046547
"1515",1267,94060,0.0000411660218839482
"1516",29516,94061,0.000959002606098355
"1517",21708,94062,0.000705313341007693
"1518",23859,94063,0.000775201354482336
"1520",9069,94065,0.000294660341330329
"1521",34691,94066,0.00112714322429049
"1522",23474,94070,0.000762692342307656
"1524",53859,94080,0.001749929575886
"1527",18299,94085,0.000594551724115524
"1528",37492,94086,0.00121815034922888
"1529",43127,94087,0.0014012368001492
"1530",16976,94089,0.000551566209551622
"1532",26181,94102,0.00085064531881898
"1534",22233,94103,0.000722371084882258
"1542",5960,94105,0.000193646006652195
"1546",24489,94107,0.000795670647131813
"1547",12967,94108,0.000421310028231378
"1549",52314,94109,0.00169973107248371
"1551",62194,94110,0.00202074156673266
"1554",3253,94111,0.000105693030140871
"1555",70345,94112,0.00228557522448803
"1556",29278,94114,0.000951269762208552
"1558",31021,94115,0.00100790147187211
"1559",39388,94116,0.00127975317282159
"1560",39311,94117,0.00127725137038665
"1562",34417,94118,0.001118240706535
"1564",36569,94121,0.00118816121095036
"1565",51182,94122,0.00166295132759608
"1568",22816,94123,0.000741313303318202
"1571",27083,94124,0.000879952147342517
"1572",16038,94127,0.0005210897071624
"1574",2525,94129,0.0000820396253014753
"1577",24887,94131,0.000808602041535769
"1578",27958,94132,0.000908381720466791
"1579",25319,94133,0.000822638127923982
"1580",33452,94134,0.00108688694874652
"1581",5204,94158,0.000169082855472823
"1582",13899,94301,0.000451591584976319
"1583",35498,94303,0.00115336341344625
"1585",3098,94304,0.000100656934330285
"1587",12609,94305,0.000409678271455961
"1588",21665,94306,0.000703916230557015
"1589",30384,94401,0.000987204742637634
"1590",19349,94402,0.000628667211864652
"1591",32763,94403,0.00106450069059494
"1593",28548,94404,0.00092755137548773
"1594",51240,94501,0.00166483580215746
"1595",10797,94502,0.00035080468688318
"1596",15365,94503,0.000499223304062245
"1597",10888,94505,0.000353761362488104
"1598",16725,94506,0.000543410983432544
"1599",12408,94507,0.000403147592372557
"1600",3631,94508,0.000117974605730557
"1601",49484,94509,0.00160778171026464
"1602",21921,94510,0.00071223391137966
"1603",2042,94511,0.0000663465009368763
"1605",43015,94513,0.00139759781478929
"1606",868,94514,0.0000282021365392794
"1607",6073,94515,0.000197317482952816
"1609",10410,94517,0.000338230692827072
"1610",21845,94518,0.000709764599885437
"1611",16359,94519,0.00053151929913142
"1612",29485,94520,0.000957995386936238
"1617",33237,94521,0.00107990139649312
"1618",28707,94523,0.000932717435061169
"1619",2696,94525,0.0000875955761634762
"1620",24902,94526,0.000809089405646471
"1622",20661,94530,0.000671295326080706
"1623",31892,94531,0.00103620108123353
"1624",54512,94533,0.00177114616017189
"1625",29323,94534,0.000952731854540658
"1626",3245,94535,0.000105433102615163
"1628",55727,94536,0.00181062265313874
"1629",51028,94538,0.00165794772272621
"1630",39786,94539,0.00129268456722554
"1631",48728,94541,0.00158321855908526
"1633",10682,94542,0.000347068228701132
"1636",60085,94544,0.00195221817276798
"1637",24684,94545,0.000802006380570937
"1638",34906,94546,0.00113412877654388
"1639",19676,94547,0.000639291749477952
"1640",352,94548,0.0000114368111311364
"1641",22384,94549,0.00072727721692999
"1642",38096,94550,0.0012377748774198
"1643",31206,94551,0.00101391229590409
"1644",12073,94552,0.000392263127233549
"1645",40581,94553,0.00131851486509274
"1646",26779,94555,0.000870074901365627
"1647",12491,94556,0.000405844340451774
"1649",54334,94558,0.0017653627727249
"1651",21725,94559,0.000705865686999822
"1652",35111,94560,0.00114078941939014
"1653",29119,94561,0.000946103702635113
"1654",14305,94563,0.000464782906905982
"1655",15425,94564,0.000501172760505052
"1656",66460,94565,0.00215934791981626
"1657",33299,94566,0.00108191583481736
"1658",591,94567,0.0000192021459616522
"1659",38372,94568,0.00124674237705672
"1661",7079,94571,0.000230003369310552
"1662",7832,94572,0.000254469047667784
"1663",112,94573,0.00000363898535990702
"1665",7738,94574,0.000251414899240719
"1667",77,94576,0.00000250180243493608
"1669",37134,94577,0.00120651859245346
"1670",30346,94578,0.000985970086890523
"1671",18392,94579,0.000597573381601875
"1672",23247,94580,0.000755316898765702
"1673",27749,94582,0.000901591113857679
"1674",27160,94583,0.000882453949777453
"1675",22105,94585,0.000718212244470935
"1676",885,94586,0.0000287544825314082
"1677",57153,94587,0.00185695473459613
"1678",24078,94588,0.000782316870498583
"1679",24369,94589,0.000791771734246199
"1680",28367,94590,0.000921670515218594
"1681",44247,94591,0.00143762665374827
"1682",525,94592,0.0000170577438745642
"1683",14855,94595,0.000482652924298382
"1684",17353,94596,0.000563815294200595
"1685",17845,94597,0.000579800837031615
"1686",21858,94598,0.000710186982114712
"1687",2908,94599,0.0000944836555947288
"1689",38830,94601,0.00126162322790348
"1690",24312,94602,0.000789919750625532
"1692",24062,94603,0.000781797015447168
"1693",33574,94605,0.00109085084351356
"1694",30971,94606,0.00100627692483643
"1695",20483,94607,0.000665511938633711
"1701",23092,94608,0.000750280802955116
"1702",19648,94609,0.000638382003137975
"1703",25939,94610,0.000842782511166324
"1705",30930,94611,0.00100494479626718
"1708",13482,94612,0.000438042862698808
"1712",14226,94618,0.000462216122589619
"1713",19600,94619,0.000636822437983729
"1715",22613,94621,0.000734717642353371
"1716",14246,94702,0.000462865941403888
"1717",17905,94703,0.000581750293474422
"1719",25592,94704,0.000831508154738755
"1721",11255,94705,0.000365685537729942
"1722",15445,94706,0.000501822579319321
"1723",10179,94707,0.000330725285522264
"1724",9574,94708,0.000311068266390624
"1725",11275,94709,0.000366335356544212
"1726",5462,94710,0.000177465518176894
"1729",20812,94801,0.000676201458128437
"1731",21844,94803,0.000709732108944723
"1733",32261,94804,0.00104819023835679
"1735",11587,94805,0.00037647253004681
"1736",46944,94806,0.00152525472085246
"1738",34251,94901,0.00111284721037657
"1742",25106,94903,0.000815717557552016
"1744",10054,94904,0.000326663917933082
"1745",10176,94920,0.000330627812700124
"1749",7325,94925,0.000237996140726062
"1751",35745,94928,0.00116138867580247
"1756",7065,94930,0.000229548496140564
"1757",7034,94931,0.000228541276978446
"1759",916,94937,0.0000297617016935253
"1761",5521,94939,0.000179382483678988
"1765",24550,94941,0.000797652594515334
"1766",14382,94945,0.000467284709340918
"1767",576,94946,0.0000187147818509504
"1770",20809,94947,0.000676103985306297
"1771",13194,94949,0.000428685471773333
"1773",3874,94951,0.000125869904323927
"1777",28521,94952,0.000926674120088466
"1778",28924,94954,0.000939767969195989
"1780",1452,94956,0.0000471768459159375
"1783",12620,94960,0.000410035671803809
"1788",9716,94965,0.000315681979971934
"1794",20272,95001,0.000658656350143171
"1795",20272,95003,0.000658656350143171
"1796",3440,95004,0.000111768836054287
"1797",5452,95005,0.00017714060876976
"1798",7832,95006,0.000254469047667784
"1800",37468,95008,0.00121737056665175
"1803",7790,95010,0.000253104428157819
"1804",7369,95012,0.000239425742117454
"1807",47383,95014,0.00153951824382567
"1808",573,95017,0.00001861730902881
"1809",6090,95018,0.000197869828944944
"1810",5201,95019,0.000168985382650682
"1812",44228,95020,0.00143700932587471
"1813",38021,95023,0.00123533805686629
"1815",11104,95030,0.000360779405682211
"1817",20251,95032,0.000657974040388189
"1819",7891,95033,0.000256386013169878
"1821",56184,95035,0.00182547101304479
"1823",36282,95037,0.0011788363109656
"1826",1191,95039,0.0000386967103897256
"1828",547,95043,0.0000177725445702602
"1829",3152,95045,0.000102411445128812
"1830",5342,95046,0.00017356660529128
"1832",30761,95050,0.000999453827286607
"1834",43012,95051,0.00139750034196715
"1836",18087,95054,0.000587663644684271
"1839",41344,95060,0.00134330545285711
"1841",30302,95062,0.000984540485499131
"1842",8224,95064,0.000267205496427459
"1843",6813,95065,0.000221360779080773
"1844",12236,95066,0.000397559150569842
"1847",24927,95070,0.000809901679164307
"1848",9177,95073,0.000298169362927382
"1849",270,95075,0.000008772553992633
"1851",63317,95076,0.00205722889315387
"1852",15262,95110,0.000495876737168759
"1855",46268,95111,0.00150329084493016
"1857",47881,95112,0.00155569873230097
"1859",1060,95172,0.0000344403971562629
"1864",1060,95113,0.0000344403971562629
"1866",39509,95116,0.00128368457664792
"1869",24758,95117,0.000804410710183733
"1870",24586,95118,0.000798822268381019
"1872",8108,95119,0.000263436547304698
"1874",29570,95120,0.000960757116896881
"1877",30815,95121,0.00100120833808513
"1879",43042,95122,0.00139847507018855
"1880",50485,95123,0.0016403051419188
"1884",36977,95124,0.00120141751476145
"1885",43444,95125,0.00141153642835536
"1887",28345,95126,0.000920955714522898
"1889",50940,95127,0.00165508851994343
"1891",29705,95128,0.000965143393893198
"1893",31843,95129,0.00103460902513857
"1894",11186,95130,0.000363443662820714
"1897",24098,95131,0.000782966689312852
"1900",32856,95132,0.0010675223480813
"1901",21811,95133,0.000708659907901179
"1903",13822,95134,0.000449089782541383
"1904",16810,95135,0.000546172713393188
"1905",33493,95136,0.00108821907731577
"1906",14039,95138,0.000456140316676203
"1907",5014,95139,0.000162909576737266
"1908",199,95140,0.00000646569720197766
"1909",37071,95148,0.00120447166318851
"1910",4174,95202,0.000135617186537964
"1911",11870,95203,0.000385667466268718
"1914",23017,95204,0.000747843982401607
"1915",26400,95205,0.000857760834835227
"1916",46003,95206,0.0014946807456411
"1917",37417,95207,0.00121571352867537
"1920",31535,95209,0.00102460181539882
"1921",30141,95210,0.000979309444044264
"1923",18646,95212,0.000605826080543093
"1927",18397,95215,0.000597735836305442
"1928",21723,95219,0.000705800705118395
"1929",6069,95220,0.000197187519189962
"1931",4469,95222,0.000145202014048433
"1932",2731,95223,0.0000887327590884472
"1933",266,95224,0.00000864259022977918
"1934",445,95225,0.0000144584686174877
"1937",3659,95228,0.000118884352070534
"1939",4237,95231,0.000137664115802911
"1943",2773,95236,0.0000900973785984123
"1944",2415,95237,0.0000784656218229952
"1947",34886,95240,0.00113347895772961
"1948",20904,95242,0.000679190624674075
"1949",1851,95245,0.0000601407312606063
"1950",1140,95246,0.0000370396724133394
"1952",3969,95247,0.000128956543691705
"1954",3069,95249,0.0000997146970495951
"1956",649,95251,0.0000210866205230327
"1957",11647,95252,0.000378421986489617
"1959",1801,95255,0.0000585161842249335
"1960",313,95257,0.0000101696644433116
"1961",3120,95258,0.000101371735025981
"1962",28020,95301,0.000910396158791025
"1963",752,95303,0.0000244331874165186
"1964",14522,95304,0.000471833441040802
"1967",874,95306,0.0000283970821835602
"1968",31562,95307,0.00102547907079808
"1969",1814,95310,0.0000589385664542084
"1970",1772,95311,0.0000575739469442433
"1974",8718,95315,0.000283256021139906
"1975",5158,95316,0.000167588272200004
"1976",648,95317,0.0000210541295823192
"1977",468,95318,0.0000152057602538972
"1979",10335,95320,0.000335793872273563
"1980",3136,95321,0.000101891590077397
"1981",6808,95322,0.000221198324377206
"1982",780,95323,0.0000253429337564953
"1983",5942,95324,0.000193061169719353
"1985",7090,95326,0.0002303607696584
"1987",7694,95327,0.000249985297849327
"1988",3139,95328,0.000101989062899537
"1989",2176,95329,0.0000707002869924793
"1990",12778,95330,0.000415169240436535
"1991",2313,95333,0.0000751515458702227
"1992",11880,95334,0.000385992375675852
"1993",545,95335,0.0000177075626888333
"1994",34784,95336,0.00113016488177684
"1995",23072,95337,0.000749630984140847
"1996",9420,95338,0.000306064661520751
"1999",27171,95340,0.000882811350125301
"2000",22607,95341,0.00073452269670909
"2001",390,95345,0.0000126714668782477
"2003",23433,95348,0.000761360213738404
"2004",40012,95350,0.00130002751982678
"2007",34497,95351,0.00112083998179208
"2008",18907,95354,0.000614306216069304
"2009",18907,95353,0.000614306216069304
"2010",46102,95355,0.00149789734877173
"2011",26335,95356,0.000855648923688852
"2012",8733,95357,0.000283743385250607
"2013",23528,95358,0.000764446853106183
"2014",8205,95360,0.000266588168553903
"2015",25009,95361,0.00081256593630281
"2016",18017,95363,0.000585389278834329
"2018",3489,95365,0.000113360892149246
"2019",12591,95366,0.000409093434523119
"2020",17801,95367,0.000578371235640223
"2021",10629,95368,0.000345346208843319
"2022",683,95369,0.0000221913125072902
"2023",22432,95370,0.000728836782084235
"2025",1477,95372,0.0000479891194337739
"2026",1286,95374,0.0000417833497575039
"2028",36318,95376,0.00118000598483128
"2030",23039,95377,0.000748558783097303
"2031",3238,95379,0.000105205666030169
"2033",30557,95380,0.000992825675381062
"2034",29201,95382,0.000948767959773616
"2035",3226,95383,0.000104815774741608
"2037",7270,95386,0.000236209138986822
"2039",10180,95388,0.000330757776462978
"2040",1136,95389,0.0000369097086504855
"2041",8454,95391,0.000274678412791553
"2043",30330,95401,0.000985450231839108
"2044",36299,95403,0.00117938865695772
"2045",32725,95404,0.00106326603484783
"2047",17622,95405,0.000572555357252514
"2048",30267,95407,0.00098340330257416
"2049",21651,95409,0.000703461357387027
"2050",867,95410,0.000028169645598566
"2052",1268,95415,0.0000411985128246617
"2054",375,95420,0.0000121841027675458
"2055",1379,95421,0.0000448050072438552
"2057",12583,95422,0.000408833506997411
"2058",2735,95423,0.000088862722851301
"2059",8726,95425,0.000283515948665613
"2060",1289,95426,0.0000418808225796442
"2061",227,95427,0.00000737544354195441
"2062",1906,95428,0.0000619277329998463
"2066",272,95432,0.00000883753587405992
"2068",4861,95436,0.000157938462808108
"2069",11798,95437,0.000383328118537349
"2070",519,95439,0.0000168627982302834
"2071",1635,95441,0.0000531226880664999
"2072",2711,95442,0.000088082940274178
"2074",704,95444,0.0000228736222622727
"2075",1443,95445,0.0000468844274495164
"2076",3972,95446,0.000129054016513846
"2077",14217,95448,0.000461923704123198
"2078",1384,95449,0.0000449674619474225
"2079",215,95450,0.00000698555225339295
"2080",9824,95451,0.000319191001568988
"2082",8667,95453,0.000281598983163519
"2084",547,95456,0.0000177725445702602
"2085",2867,95457,0.0000931515270254771
"2086",2498,95458,0.000081162369902212
"2087",458,95459,0.0000148808508467627
"2088",2116,95460,0.000068750830549672
"2089",2926,95461,0.000095068492527571
"2090",1128,95462,0.0000366497811247779
"2091",18,95463,0.0000005848369328422
"2092",1915,95464,0.0000622201514662674
"2093",2070,95465,0.000067256247276853
"2094",704,95466,0.0000228736222622727
"2095",4497,95467,0.00014611176038841
"2097",1387,95469,0.0000450649347695629
"2098",5619,95470,0.000182566595868907
"2100",25599,95472,0.000831735591323749
"2106",31540,95476,0.00102476427010239
"2109",25754,95482,0.000836771687134335
"2110",2051,95485,0.0000666389194032974
"2112",272,95488,0.00000883753587405992
"2113",10259,95490,0.000333324560779341
"2114",22995,95492,0.000747129181705911
"2115",187,95493,0.00000607580591341619
"2116",139,95494,0.00000451624075917032
"2120",20039,95501,0.000651085960956936
"2121",20483,95503,0.000665511938633711
"2124",142,95514,0.00000461371358131069
"2125",14599,95519,0.000474335243475738
"2127",18252,95521,0.000593024649901991
"2128",1565,95524,0.000050848322216558
"2129",1393,95525,0.0000452598804138436
"2130",226,95526,0.00000734295260124096
"2131",505,95527,0.0000164079250602951
"2132",930,95528,0.0000302165748635137
"2134",19708,95538,0.000640331459580782
"2135",19708,95531,0.000640331459580782
"2136",2530,95536,0.0000822020800050426
"2138",10260,95540,0.000333357051720054
"2139",2255,95542,0.0000732670713088423
"2140",426,95543,0.0000138411407439321
"2142",2568,95546,0.0000834367357521539
"2143",1041,95547,0.0000338230692827072
"2144",1214,95548,0.0000394440020261351
"2145",746,95549,0.0000242382417722379
"2147",1593,95551,0.0000517580685565347
"2148",545,95552,0.0000177075626888333
"2150",272,95554,0.00000883753587405992
"2152",488,95556,0.0000158555790681663
"2154",103,95559,0.00000334656689348592
"2155",1169,95560,0.0000379819096940296
"2156",2817,95562,0.0000915269799898043
"2157",514,95563,0.0000167003435267162
"2158",456,95564,0.0000148158689653357
"2159",832,95565,0.000027032462673595
"2160",1339,95567,0.000043505369615317
"2163",1857,95570,0.000060335676904887
"2165",1226,95573,0.0000398338933146965
"2168",992,95589,0.0000322310131877479
"2169",121,95595,0.00000393140382632812
"2170",144,95601,0.0000046786954627376
"2171",15430,95602,0.000501335215208619
"2172",24265,95603,0.000788392676411999
"2174",11084,95605,0.000360129586867942
"2176",315,95607,0.0000102346463247385
"2177",50162,95608,0.00162981056806836
"2179",35781,95610,0.00116255834966815
"2180",878,95612,0.000028527045946414
"2181",3360,95614,0.000109169560797211
"2183",43275,95616,0.00140604545937479
"2184",21722,95618,0.000705768214177682
"2186",4197,95619,0.000136364478174373
"2187",15531,95620,0.000504616800220679
"2189",33081,95621,0.00107483280974182
"2190",3611,95623,0.000117324786916288
"2192",47850,95624,0.00155469151313885
"2194",4836,95626,0.000157126189290271
"2195",2516,95627,0.0000817472068350542
"2196",33481,95628,0.00108782918602721
"2197",774,95629,0.0000251479881122146
"2200",57639,95630,0.00187274533178287
"2201",4933,95631,0.000160277810539476
"2202",22490,95632,0.000730721256645616
"2203",2945,95633,0.0000956858204011267
"2204",2496,95634,0.0000810973880207851
"2205",870,95635,0.0000282671184207063
"2208",1747,95638,0.0000567616734264069
"2210",9290,95640,0.000301840839228002
"2213",5369,95642,0.000174443860690543
"2214",1564,95645,0.0000508158312758445
"2217",39055,95648,0.00126893368956401
"2218",10079,95650,0.000327476191450919
"2222",3371,95655,0.000109526961145059
"2223",5250,95658,0.000170577438745642
"2224",597,95659,0.000019397091605933
"2226",24187,95660,0.00078585838303635
"2227",24686,95661,0.000802071362452364
"2228",25637,95662,0.00083297024707086
"2229",2026,95663,0.000065826645885461
"2230",961,95664,0.0000312237940256308
"2231",4307,95665,0.000139938481652853
"2233",4955,95666,0.000160992611235172
"2234",30752,95667,0.000999161408820186
"2236",652,95668,0.000021184093345173
"2237",2227,95669,0.0000723573249688655
"2239",41882,95670,0.00136078557896095
"2240",4175,95672,0.000135649677478677
"2241",11550,95673,0.000375270365240412
"2242",680,95674,0.0000220938396851498
"2244",18181,95677,0.000590717793111336
"2245",31963,95678,0.00103850793802418
"2248",1191,95681,0.0000386967103897256
"2249",24178,95682,0.000785565964569929
"2250",5510,95683,0.00017902508333114
"2251",2771,95684,0.0000900323967169854
"2253",3719,95685,0.000120833808513341
"2255",53541,95687,0.00173959745673912
"2256",27783,95688,0.000902695805841936
"2258",895,95689,0.0000290793919385427
"2262",27268,95691,0.000885962971374506
"2264",3600,95692,0.00011696738656844
"2265",4882,95693,0.00015862077256309
"2266",7771,95694,0.000252487100284263
"2267",31050,95695,0.0010088437091528
"2270",140,95699,0.00000454873169988378
"2271",623,95701,0.0000202418560644828
"2272",963,95703,0.0000312887759070577
"2273",4018,95709,0.000130548599786664
"2274",8360,95713,0.000271624264364489
"2279",13,95721,0.000000422382229274922
"2280",3831,95722,0.000124472793873248
"2283",7238,95726,0.000235169428883991
"2284",467,95728,0.0000151732693131838
"2286",231,95736,0.00000750540730480824
"2287",6754,95742,0.000219443813578679
"2288",18390,95746,0.000597508399720448
"2289",43036,95747,0.00139828012454427
"2290",32534,95757,0.00105706026517156
"2291",47147,95758,0.00153185038181729
"2292",30428,95762,0.000988634344029026
"2293",26747,95765,0.000869035191262796
"2294",16278,95776,0.00052888753293363
"2295",6450,95811,0.000209566567601788
"2316",9359,95814,0.000304082714137231
"2337",19655,95815,0.000638609439722969
"2344",15188,95816,0.000493472407555963
"2345",12155,95817,0.000394927384372052
"2354",16240,95818,0.000527652877186518
"2359",15611,95819,0.000507216075477755
"2360",26353,95820,0.000856233760621695
"2362",27313,95821,0.000887425063706612
"2365",33435,95822,0.00108633460275439
"2373",53053,95823,0.00172374187767096
"2376",22114,95824,0.000718504662937357
"2379",25940,95825,0.000842815002107038
"2380",31100,95826,0.00101046825618847
"2381",15966,95827,0.000518750359431032
"2382",46412,95828,0.0015079695403929
"2383",19173,95829,0.000622948806299084
"2384",597,95830,0.000019397091605933
"2385",35129,95831,0.00114137425632298
"2387",30063,95833,0.000976775150668615
"2388",18642,95834,0.000605696116780239
"2389",29385,95835,0.000954746292864892
"2391",25349,95838,0.000823612856145385
"2392",14990,95841,0.000487039201294699
"2393",24000,95842,0.000779782577122934
"2394",35238,95843,0.00114491576886075
"2395",18275,95864,0.000593771941538401
"2396",24886,95901,0.000808569550595055
"2398",115,95910,0.00000373645818204739
"2399",3467,95912,0.00011264609145355
"2400",509,95972,0.0000165378888231489
"2401",509,95914,0.0000165378888231489
"2404",1126,95916,0.000036584799243351
"2405",2716,95917,0.0000882453949777453
"2406",1645,95918,0.0000534475974736344
"2407",1192,95919,0.000038729201330439
"2409",536,95922,0.0000174151442224122
"2411",83,95925,0.00000269674807921681
"2413",32504,95926,0.00105608553695016
"2414",30117,95928,0.000978529661467141
"2416",72,95930,0.0000023393477313688
"2417",5807,95932,0.000188674892723037
"2418",332,95934,0.0000107869923168672
"2419",506,95935,0.0000164404160010085
"2420",183,95936,0.00000594584215056237
"2421",939,95937,0.0000305089933299348
"2422",3208,95938,0.000104230937808765
"2423",423,95939,0.0000137436679217917
"2424",357,95941,0.0000115992658347036
"2425",912,95942,0.0000296317379306715
"2426",587,95943,0.0000190721821987984
"2427",12,95944,0.000000389891288561467
"2429",21325,95945,0.00069286931071444
"2431",8552,95946,0.000277862524981472
"2432",1352,95947,0.0000439277518445919
"2433",8182,95948,0.000265840876917493
"2434",16545,95949,0.000537562614104122
"2435",423,95950,0.0000137436679217917
"2436",2021,95951,0.0000656641911818937
"2437",7975,95953,0.000259115252189808
"2438",10467,95954,0.000340082676447739
"2439",1010,95955,0.0000328158501205901
"2441",604,95957,0.0000196245281909272
"2442",14981,95959,0.000486746782828278
"2443",757,95960,0.0000245956421200859
"2444",18765,95961,0.000609692502487994
"2445",1124,95962,0.0000365198173619241
"2446",11038,95963,0.000358635003595123
"2448",16279,95965,0.000528920023874343
"2450",24888,95966,0.000808634532476482
"2451",1092,95968,0.0000354801072590935
"2452",23458,95967,0.000762172487256241
"2453",23458,95969,0.000762172487256241
"2454",424,95970,0.0000137761588625052
"2455",4848,95971,0.000157516080578833
"2457",26388,95973,0.000857370943546666
"2459",1788,95975,0.0000580938019956586
"2460",1575,95977,0.0000511732316236925
"2462",611,95979,0.0000198519647759214
"2464",2373,95982,0.0000771010023130301
"2465",395,95983,0.000012833921581815
"2468",4417,95987,0.000143512485131333
"2470",7289,95988,0.000236826466860378
"2471",30672,95991,0.000996562133563109
"2473",28183,95993,0.000915692182127318
"2475",27389,96001,0.000889894375200835
"2476",26545,96002,0.000862472021238678
"2477",36850,96003,0.00119729116529084
"2478",300,96006,0.00000974728221403667
"2479",18056,96007,0.000586656425522154
"2480",971,96008,0.0000315487034327654
"2481",264,96009,0.00000857760834835227
"2482",166,96010,0.00000539349615843362
"2483",122,96011,0.00000396389476704158
"2484",3181,96013,0.000103353682409502
"2485",139,96014,0.00000451624075917032
"2486",672,96015,0.0000218339121594421
"2488",173,96017,0.00000562093274342781
"2490",7997,96019,0.000259830052885504
"2492",1820,96020,0.0000591335120984891
"2493",11905,96021,0.000386804649193689
"2494",13899,96022,0.000451591584976319
"2495",971,96023,0.0000315487034327654
"2496",915,96024,0.0000297292107528118
"2497",1847,96025,0.0000600107674977524
"2498",2020,96027,0.0000656317002411802
"2499",1278,96028,0.0000415234222317962
"2501",138,96031,0.00000448374981845687
"2502",1830,96032,0.0000594584215056237
